Zone_ID,Zone_Name,Feature_Yaw,Feature_Pitch,Feature_MaxPitchDelta
0,碎音鈸,35.16,-7.52,7.81
0,碎音鈸,29.6,-7.96,10.12
0,碎音鈸,27.35,-5.68,9.65
0,碎音鈸,30.36,-10.58,2.25
0,碎音鈸,27.53,-11.1,1.07
0,碎音鈸,24.98,-11.79,-0.62
0,碎音鈸,27.83,-10.5,3.08
0,碎音鈸,29.17,-9.72,3.18
0,碎音鈸,28.75,-13.27,2.5
0,碎音鈸,28.27,-13.66,6.61
0,碎音鈸,27.44,-12.12,5.71
0,碎音鈸,30.61,-13.28,5.37
0,碎音鈸,29.6,-10.79,5.74
0,碎音鈸,27.76,-10.93,6.16
0,碎音鈸,27.08,-8.38,6.38
0,碎音鈸,24.68,-6.15,5.76
0,碎音鈸,27.89,-17.48,6.09
0,碎音鈸,28.44,-10.42,6.1
0,碎音鈸,30.26,-2.45,6.64
0,碎音鈸,29.88,-3.18,8.38
0,碎音鈸,28.86,-4.38,10.35
0,碎音鈸,29.41,-1.58,9.74
0,碎音鈸,27.83,-5.26,10.86
0,碎音鈸,29.28,-2.03,10.9
0,碎音鈸,26.75,-8.58,12.42
0,碎音鈸,31.57,-2.2,10.24
0,碎音鈸,29.12,-7.14,7.44
0,碎音鈸,27.72,-5.68,11.27
0,碎音鈸,25.69,-10.07,7.39
0,碎音鈸,30.8,-3.86,9.34
0,碎音鈸,30.73,-2.81,8.89
0,碎音鈸,27.31,-7.14,12.83
0,碎音鈸,27.5,-5.6,9.45
0,碎音鈸,27.45,-5.49,15.17
0,碎音鈸,26.22,-6.51,10.2
0,碎音鈸,29.27,-3.99,13.24
0,碎音鈸,29.82,1.53,12.11
0,碎音鈸,28.76,-4.52,14.46
0,碎音鈸,29.51,-2.92,10.79
0,碎音鈸,29.21,-3.17,12.87
0,碎音鈸,28.71,-5.75,8.7
0,碎音鈸,28.05,-5.62,11.49
0,碎音鈸,28.58,-2.78,6.05
0,碎音鈸,29.47,-1.82,10.6
0,碎音鈸,26.56,-5.75,9.97
0,碎音鈸,28.31,-3.45,10.4
0,碎音鈸,26.32,-5.94,8.51
0,碎音鈸,28.4,-4.76,12.95
0,碎音鈸,28.1,-2.71,12.13
0,碎音鈸,26.94,-4.49,13.36
0,碎音鈸,26.26,-4.12,12.3
0,碎音鈸,26.08,-3.34,10.82
0,碎音鈸,26.39,-1.51,12.38
0,碎音鈸,28.38,-2.91,13.42
0,碎音鈸,26.39,-3.21,11.4
0,碎音鈸,27.47,-4.21,13.14
0,碎音鈸,28.28,-1.28,12.14
0,碎音鈸,27.31,-5.66,14.67
0,碎音鈸,26.14,-6.26,14.67
0,碎音鈸,24.76,-5.15,7.79
0,碎音鈸,23.9,-1.24,10.75
0,碎音鈸,23.19,-5.96,10.07
0,碎音鈸,21.43,1.99,11.73
0,碎音鈸,23.11,0.7,13.26
0,碎音鈸,24.14,-1.71,13.73
0,碎音鈸,24.19,-6.25,16.08
0,碎音鈸,24.71,-7.31,8.5
0,碎音鈸,23.38,-3.86,9.13
0,碎音鈸,24.8,-6.87,13.2
0,碎音鈸,24.95,1.04,12.75
0,碎音鈸,23.81,-6.29,12.33
0,碎音鈸,23.04,-3.44,14.06
0,碎音鈸,24.1,-4.36,12.87
0,碎音鈸,22.61,-0.78,12.87
0,碎音鈸,25.25,-0.79,11.33
0,碎音鈸,21.35,-4.4,14.19
0,碎音鈸,22.19,-3.8,12.48
0,碎音鈸,21.85,-4.62,12.48
0,碎音鈸,25.16,-2.89,12.5
0,碎音鈸,23.87,-1.81,12.5
0,碎音鈸,23.27,-2.71,8.52
0,碎音鈸,25.05,-3.51,15.32
0,碎音鈸,27.14,2.15,16.0
0,碎音鈸,22.38,-3.65,16.0
0,碎音鈸,22.67,-0.51,7.77
0,碎音鈸,22.7,-0.4,9.22
0,碎音鈸,23.04,-5.25,15.73
0,碎音鈸,22.16,0.95,9.01
0,碎音鈸,23.69,-0.76,17.94
0,碎音鈸,25.13,-1.55,10.68
0,碎音鈸,26.99,4.29,14.32
0,碎音鈸,23.76,0.53,14.27
0,碎音鈸,29.9,9.99,18.94
0,碎音鈸,23.83,2.59,14.18
0,碎音鈸,23.71,7.14,21.11
0,碎音鈸,25.14,4.51,17.19
0,碎音鈸,22.59,4.54,22.45
0,碎音鈸,24.57,4.22,15.57
0,碎音鈸,22.49,5.65,21.55
0,碎音鈸,22.35,5.38,15.93
0,碎音鈸,22.86,8.05,21.72
0,碎音鈸,21.51,1.56,14.43
0,碎音鈸,21.92,-1.25,16.81
0,碎音鈸,25.5,-1.08,11.06
0,碎音鈸,25.74,0.44,13.82
0,碎音鈸,25.38,2.19,10.67
0,碎音鈸,41.02,16.7,17.24
0,碎音鈸,25.97,-1.16,17.24
0,碎音鈸,21.72,-2.92,9.77
0,碎音鈸,24.27,-2.15,12.45
0,碎音鈸,22.01,-3.79,9.5
0,碎音鈸,23.91,-4.57,10.01
0,碎音鈸,25.47,-3.19,6.2
0,碎音鈸,22.99,-4.4,12.79
0,碎音鈸,21.68,-2.73,9.81
0,碎音鈸,20.67,-2.12,14.25
0,碎音鈸,25.05,2.03,12.64
0,碎音鈸,24.18,2.56,15.3
0,碎音鈸,19.8,2.41,16.1
0,碎音鈸,20.64,0.09,12.14
0,碎音鈸,20.26,1.51,13.09
0,碎音鈸,23.71,7.6,25.81
0,碎音鈸,48.85,20.28,21.2
0,碎音鈸,30.07,8.75,21.71
0,碎音鈸,23.69,-0.51,19.59
0,碎音鈸,23.68,-0.39,18.05
0,碎音鈸,27.2,1.84,18.72
0,碎音鈸,27.38,7.39,21.94
0,碎音鈸,29.98,11.48,20.39
0,碎音鈸,23.24,4.78,22.0
0,碎音鈸,22.87,8.97,22.03
0,碎音鈸,22.5,8.09,20.88
0,碎音鈸,20.98,4.16,20.57
0,碎音鈸,20.11,9.12,21.29
0,碎音鈸,22.84,8.12,23.37
0,碎音鈸,21.79,6.75,22.91
0,碎音鈸,31.18,11.81,22.71
0,碎音鈸,21.24,6.12,22.76
0,碎音鈸,27.59,14.2,23.56
0,碎音鈸,24.48,6.99,22.85
0,碎音鈸,28.54,10.86,21.64
0,碎音鈸,26.15,4.76,20.57
0,碎音鈸,26.45,2.91,19.44
0,碎音鈸,30.0,7.25,17.25
0,碎音鈸,35.12,11.7,19.88
0,碎音鈸,33.71,11.58,19.68
0,碎音鈸,36.03,10.41,20.25
0,碎音鈸,31.31,7.55,16.85
0,碎音鈸,27.19,7.06,18.94
0,碎音鈸,30.9,2.92,16.46
0,碎音鈸,28.14,3.09,14.02
0,碎音鈸,29.57,5.11,18.56
0,碎音鈸,26.48,4.48,16.33
0,碎音鈸,26.65,5.85,15.67
0,碎音鈸,23.04,0.64,14.59
0,碎音鈸,24.74,3.5,15.45
0,碎音鈸,22.37,-2.26,15.45
0,碎音鈸,25.32,3.14,17.35
0,碎音鈸,25.18,2.04,17.35
0,碎音鈸,21.34,3.75,19.31
0,碎音鈸,22.82,-0.73,19.31
0,碎音鈸,25.16,5.01,18.18
0,碎音鈸,24.26,1.69,17.85
0,碎音鈸,27.38,5.9,15.36
0,碎音鈸,26.39,4.59,15.36
0,碎音鈸,23.58,-1.53,14.97
0,碎音鈸,21.68,-1.73,14.97
0,碎音鈸,19.83,-1.52,13.76
0,碎音鈸,21.9,-3.39,13.76
0,碎音鈸,21.69,-0.92,15.0
0,碎音鈸,22.03,-0.96,14.99
0,碎音鈸,22.76,-0.24,14.77
0,碎音鈸,26.09,4.71,14.71
0,碎音鈸,22.96,-1.6,16.77
0,碎音鈸,23.47,0.31,16.69
0,碎音鈸,26.0,2.48,15.42
0,碎音鈸,24.38,-0.59,15.86
0,碎音鈸,24.72,2.59,17.67
0,碎音鈸,26.32,0.87,17.38
0,碎音鈸,25.86,0.52,17.27
0,碎音鈸,25.6,1.03,16.54
0,碎音鈸,23.12,5.09,20.04
0,碎音鈸,23.51,7.88,27.65
0,碎音鈸,22.62,4.56,25.08
0,碎音鈸,23.95,2.64,23.3
0,碎音鈸,25.67,5.51,25.78
0,碎音鈸,29.25,8.38,26.51
0,碎音鈸,28.5,10.31,28.23
0,碎音鈸,24.23,5.57,31.27
0,碎音鈸,24.84,7.74,23.77
0,碎音鈸,21.6,-0.78,24.97
0,碎音鈸,26.99,5.37,22.32
0,碎音鈸,24.44,3.38,27.87
0,碎音鈸,25.0,11.19,26.45
0,碎音鈸,25.88,8.04,29.07
0,碎音鈸,25.49,3.18,22.09
0,碎音鈸,27.65,4.15,24.77
0,碎音鈸,28.63,7.2,23.5
0,碎音鈸,32.32,11.84,22.84
0,碎音鈸,32.23,14.6,30.39
1,小鼓,-1.28,-7.03,7.46
1,小鼓,-1.76,-3.17,11.38
1,小鼓,5.43,-2.4,13.12
1,小鼓,6.3,0.16,16.81
1,小鼓,8.42,-0.91,18.25
1,小鼓,8.57,0.64,16.37
1,小鼓,1.96,-2.54,15.24
1,小鼓,5.36,-6.59,15.03
1,小鼓,6.33,-0.96,14.94
1,小鼓,2.81,-2.24,15.12
1,小鼓,0.44,-4.88,15.47
1,小鼓,2.64,-5.16,16.45
1,小鼓,1.18,-5.17,18.49
1,小鼓,2.57,-8.0,11.48
1,小鼓,-0.77,-7.62,3.45
1,小鼓,2.75,-5.6,13.39
1,小鼓,1.02,-8.73,5.39
1,小鼓,1.88,-6.03,5.96
1,小鼓,1.7,-9.3,11.26
1,小鼓,1.94,-8.63,7.03
1,小鼓,1.14,-8.07,3.79
1,小鼓,3.14,-7.47,12.5
1,小鼓,-0.49,-9.18,5.78
1,小鼓,-0.17,-6.9,4.39
1,小鼓,3.34,-4.04,13.25
1,小鼓,0.68,-8.27,1.74
1,小鼓,1.36,-6.74,10.44
1,小鼓,0.13,-8.66,1.44
1,小鼓,0.63,-6.26,10.33
1,小鼓,-0.79,-7.55,3.99
1,小鼓,2.02,-3.58,9.56
1,小鼓,0.41,-10.21,4.5
1,小鼓,0.02,-5.82,5.43
1,小鼓,-0.66,-10.26,2.68
1,小鼓,0.77,-3.22,7.63
1,小鼓,2.05,-6.05,5.22
1,小鼓,0.54,-4.58,10.4
1,小鼓,-1.23,-9.89,6.0
1,小鼓,-0.18,-6.19,10.21
1,小鼓,2.03,-7.03,5.26
1,小鼓,0.99,-2.99,10.51
1,小鼓,-0.7,-10.41,9.19
1,小鼓,-0.82,-9.89,1.61
1,小鼓,-1.29,-7.5,1.66
1,小鼓,-0.9,-9.72,9.53
1,小鼓,-0.65,-11.78,9.53
1,小鼓,1.31,-11.18,1.05
1,小鼓,-0.06,-10.1,5.33
1,小鼓,0.83,-9.82,2.97
1,小鼓,-0.92,-6.75,12.94
1,小鼓,1.88,-11.35,7.5
1,小鼓,-0.09,-7.33,3.04
1,小鼓,-2.12,-9.3,2.42
1,小鼓,-0.07,-9.68,-0.8
1,小鼓,-1.52,-8.44,13.28
1,小鼓,-0.33,-8.18,10.46
1,小鼓,-0.55,-9.45,2.43
1,小鼓,-1.24,-8.0,2.68
1,小鼓,-0.84,-4.69,9.29
1,小鼓,0.04,-8.05,7.43
1,小鼓,-1.28,-7.91,2.35
1,小鼓,-0.84,-4.04,8.58
1,小鼓,-1.32,-7.92,3.37
1,小鼓,-0.14,-8.35,6.27
1,小鼓,-0.01,-5.21,5.71
1,小鼓,-1.05,-10.18,11.07
1,小鼓,-1.98,-11.94,3.18
1,小鼓,-1.26,-10.52,2.78
1,小鼓,0.28,-2.94,10.47
1,小鼓,-0.55,-9.82,10.47
1,小鼓,-0.59,-10.54,0.21
1,小鼓,-0.85,-9.33,5.32
1,小鼓,-2.81,-8.08,4.52
1,小鼓,-4.35,-8.3,8.52
1,小鼓,-5.25,-8.84,8.52
1,小鼓,-4.0,-4.65,7.6
1,小鼓,-3.8,-7.33,7.6
1,小鼓,-3.04,-7.06,2.29
1,小鼓,-4.98,-11.32,8.51
1,小鼓,-0.89,-6.72,10.21
1,小鼓,-6.2,-7.05,10.21
1,小鼓,-1.23,-1.72,10.73
1,小鼓,-3.59,-4.81,10.96
1,小鼓,0.3,-3.47,7.77
1,小鼓,-0.12,-12.27,3.37
1,小鼓,1.86,-2.69,12.34
1,小鼓,0.46,-4.29,11.47
1,小鼓,-0.63,-4.21,9.43
1,小鼓,-0.38,-4.24,8.09
1,小鼓,-1.01,-1.87,12.18
1,小鼓,1.01,-2.41,9.31
1,小鼓,1.93,-3.67,9.13
1,小鼓,1.18,-4.77,7.79
1,小鼓,3.99,-8.11,7.05
1,小鼓,2.43,-7.32,5.48
1,小鼓,1.87,-11.21,2.88
1,小鼓,0.68,-8.96,7.01
1,小鼓,1.76,-7.61,6.55
1,小鼓,0.92,-7.21,6.13
1,小鼓,-0.02,-7.51,5.43
1,小鼓,-0.08,-8.17,8.33
1,小鼓,-0.63,-9.37,3.7
1,小鼓,-0.6,-9.92,6.83
1,小鼓,0.17,-6.93,5.72
1,小鼓,-0.59,-11.34,8.46
1,小鼓,0.47,-10.58,3.45
1,小鼓,1.19,-7.74,2.25
1,小鼓,0.87,-7.64,2.87
1,小鼓,0.45,-9.14,5.22
1,小鼓,-0.74,-5.55,4.72
1,小鼓,-0.87,-6.63,4.78
1,小鼓,-1.37,-4.02,4.78
1,小鼓,-0.87,-6.28,5.1
1,小鼓,0.04,-6.42,5.1
1,小鼓,-0.26,-9.58,4.29
1,小鼓,0.34,-11.43,3.46
1,小鼓,2.26,-15.1,2.68
1,小鼓,2.35,-10.21,2.83
1,小鼓,2.68,-13.78,2.22
1,小鼓,2.18,-14.81,-1.55
1,小鼓,2.55,-14.54,-1.25
1,小鼓,2.23,-16.54,0.19
1,小鼓,-0.14,-8.46,0.66
1,小鼓,1.91,-14.17,1.2
1,小鼓,1.96,-12.61,0.25
1,小鼓,0.21,-11.16,0.03
1,小鼓,0.07,-12.17,3.27
1,小鼓,0.13,-11.33,2.89
1,小鼓,-0.44,-10.91,0.44
1,小鼓,-1.61,-8.42,-0.75
1,小鼓,0.69,-14.86,1.88
1,小鼓,2.47,-7.57,4.43
1,小鼓,1.55,-9.92,2.51
1,小鼓,-0.37,-12.07,1.19
1,小鼓,-0.77,-9.69,-0.57
1,小鼓,-1.59,-12.04,-1.57
1,小鼓,-1.24,-10.83,0.81
1,小鼓,-1.71,-8.74,0.41
1,小鼓,0.07,-11.45,-0.61
1,小鼓,1.6,-12.75,-2.31
1,小鼓,-2.72,-13.62,-1.65
1,小鼓,-2.04,-13.36,-0.55
1,小鼓,-1.56,-15.42,-2.03
1,小鼓,-1.73,-14.56,-0.56
1,小鼓,-2.74,-14.64,1.46
1,小鼓,-2.5,-14.49,-1.16
1,小鼓,-2.9,-14.64,-2.39
1,小鼓,-2.79,-14.2,-0.03
1,小鼓,-3.37,-6.59,5.52
1,小鼓,-5.54,-10.59,5.44
1,小鼓,-5.78,-11.12,3.54
1,小鼓,-4.19,-5.9,3.82
1,小鼓,-5.47,-6.97,2.82
1,小鼓,-6.03,-8.84,2.31
1,小鼓,-5.05,-9.01,1.98
1,小鼓,-3.74,-6.31,1.67
1,小鼓,-4.85,-8.5,1.82
1,小鼓,-4.33,-6.69,1.82
1,小鼓,-2.86,-5.96,2.63
1,小鼓,-0.87,-4.77,3.67
1,小鼓,-4.25,-11.31,1.28
1,小鼓,-6.58,-9.94,-1.72
1,小鼓,-7.72,-8.78,-1.98
1,小鼓,-8.17,-8.14,0.72
1,小鼓,-7.64,-7.48,0.7
1,小鼓,-6.83,-5.36,1.12
1,小鼓,-7.03,-6.27,1.17
1,小鼓,-7.29,-6.12,1.17
1,小鼓,-5.55,-7.13,-0.24
1,小鼓,-4.46,-7.94,-0.18
1,小鼓,-3.83,-7.35,1.56
1,小鼓,-4.66,-5.2,2.72
1,小鼓,-5.05,-5.54,1.73
1,小鼓,-6.42,-7.41,2.88
1,小鼓,-6.43,-8.16,5.02
1,小鼓,-6.12,-7.2,5.64
1,小鼓,-6.75,-7.61,5.01
1,小鼓,-5.04,-5.35,3.72
1,小鼓,-6.62,-7.63,4.42
1,小鼓,-5.25,-6.85,4.98
1,小鼓,-6.39,-8.2,4.98
1,小鼓,-5.7,-8.27,3.04
1,小鼓,0.13,-6.21,1.7
1,小鼓,-0.87,-6.25,2.36
1,小鼓,-0.71,-9.1,1.5
1,小鼓,-1.23,-10.06,0.98
1,小鼓,-2.76,-10.33,-0.41
1,小鼓,-2.66,-9.18,0.76
1,小鼓,-2.65,-11.84,-0.26
1,小鼓,-2.94,-11.38,0.26
1,小鼓,-3.39,-12.19,-1.76
1,小鼓,-1.88,-11.65,-1.43
1,小鼓,-2.2,-12.74,-2.94
1,小鼓,-2.72,-11.97,-3.32
1,小鼓,-2.27,-10.0,-3.78
1,小鼓,-1.06,-10.95,-0.86
1,小鼓,-2.35,-10.89,-1.74
1,小鼓,-3.92,-10.75,-1.72
1,小鼓,2.03,-5.12,11.83
1,小鼓,1.94,-5.22,8.54
2,高音中鼓,2.42,11.64,22.39
2,高音中鼓,9.73,12.8,21.2
2,高音中鼓,7.32,9.83,16.77
2,高音中鼓,5.58,8.85,18.16
2,高音中鼓,10.82,9.36,16.8
2,高音中鼓,8.05,8.98,17.68
2,高音中鼓,9.09,6.83,17.68
2,高音中鼓,11.91,-0.29,14.26
2,高音中鼓,9.56,0.39,11.71
2,高音中鼓,12.13,2.03,12.91
2,高音中鼓,10.38,0.82,12.91
2,高音中鼓,11.02,1.58,12.57
2,高音中鼓,9.28,3.54,12.57
2,高音中鼓,9.65,6.05,13.79
2,高音中鼓,11.23,-0.37,12.12
2,高音中鼓,11.32,5.35,12.12
2,高音中鼓,13.44,3.49,14.59
2,高音中鼓,10.13,-1.09,11.26
2,高音中鼓,15.05,-0.46,7.07
2,高音中鼓,10.79,4.98,8.04
2,高音中鼓,12.64,1.12,10.28
2,高音中鼓,12.83,3.05,10.4
2,高音中鼓,11.91,2.73,11.55
2,高音中鼓,11.43,3.03,10.71
2,高音中鼓,13.91,3.71,12.3
2,高音中鼓,13.27,3.99,12.08
2,高音中鼓,10.76,7.01,11.84
2,高音中鼓,14.83,4.48,11.64
2,高音中鼓,14.39,5.22,11.82
2,高音中鼓,13.47,4.6,13.12
2,高音中鼓,15.06,6.26,13.23
2,高音中鼓,11.41,4.92,13.15
2,高音中鼓,14.12,4.06,12.05
2,高音中鼓,12.26,3.27,14.81
2,高音中鼓,13.17,5.82,16.03
2,高音中鼓,7.5,5.01,16.03
2,高音中鼓,7.93,6.28,13.44
2,高音中鼓,5.81,6.44,10.95
2,高音中鼓,6.21,4.78,10.22
2,高音中鼓,10.08,-1.86,12.73
2,高音中鼓,13.55,3.99,12.68
2,高音中鼓,4.27,5.74,10.23
2,高音中鼓,10.45,0.61,10.53
2,高音中鼓,8.94,-3.39,11.06
2,高音中鼓,16.36,-0.02,9.82
2,高音中鼓,17.11,-3.43,6.35
2,高音中鼓,9.04,-2.54,4.65
2,高音中鼓,8.72,-6.5,8.97
2,高音中鼓,15.16,-2.96,15.34
2,高音中鼓,14.52,0.18,13.67
2,高音中鼓,14.19,0.66,13.1
2,高音中鼓,8.92,-0.5,10.58
2,高音中鼓,11.81,-3.3,6.4
2,高音中鼓,14.93,1.74,11.56
2,高音中鼓,6.03,5.63,17.16
2,高音中鼓,27.19,14.32,18.16
2,高音中鼓,10.77,4.57,18.8
2,高音中鼓,15.47,16.8,23.94
2,高音中鼓,4.1,16.96,21.49
2,高音中鼓,42.94,22.64,23.84
2,高音中鼓,7.09,20.36,26.08
2,高音中鼓,8.88,3.3,21.32
2,高音中鼓,14.4,20.03,26.54
2,高音中鼓,13.18,24.41,28.53
2,高音中鼓,6.32,18.41,29.99
2,高音中鼓,1.89,19.7,28.06
2,高音中鼓,11.48,16.79,25.54
2,高音中鼓,13.53,9.53,22.47
2,高音中鼓,8.25,10.23,20.44
2,高音中鼓,12.22,-4.76,15.36
2,高音中鼓,12.37,4.89,11.01
2,高音中鼓,13.59,0.03,11.74
2,高音中鼓,10.2,4.45,12.52
2,高音中鼓,13.99,12.08,17.55
2,高音中鼓,6.51,10.77,18.33
2,高音中鼓,12.21,18.54,22.66
2,高音中鼓,17.18,10.07,19.83
2,高音中鼓,10.77,10.21,17.65
2,高音中鼓,3.65,15.47,17.2
2,高音中鼓,10.44,10.08,17.7
2,高音中鼓,14.28,11.51,17.71
2,高音中鼓,13.0,16.85,19.69
2,高音中鼓,11.32,13.22,21.54
2,高音中鼓,18.26,8.62,19.88
2,高音中鼓,6.87,16.14,19.06
2,高音中鼓,8.72,10.47,21.96
2,高音中鼓,7.1,10.78,18.1
2,高音中鼓,5.39,10.65,18.23
2,高音中鼓,14.88,10.55,20.13
2,高音中鼓,10.31,11.78,23.01
2,高音中鼓,9.08,11.05,23.01
2,高音中鼓,7.37,15.79,22.1
2,高音中鼓,14.71,7.37,24.87
2,高音中鼓,6.43,7.53,23.27
2,高音中鼓,6.6,14.85,19.48
2,高音中鼓,9.25,17.74,25.0
2,高音中鼓,8.46,11.13,20.9
2,高音中鼓,12.28,14.61,24.65
2,高音中鼓,5.76,10.45,24.65
2,高音中鼓,14.47,14.26,23.76
2,高音中鼓,6.02,9.84,23.76
2,高音中鼓,15.18,18.81,26.31
2,高音中鼓,4.09,17.25,26.31
2,高音中鼓,16.63,17.59,26.92
2,高音中鼓,3.29,16.2,25.72
2,高音中鼓,8.35,20.54,26.28
2,高音中鼓,-0.94,16.86,26.28
2,高音中鼓,4.23,21.12,29.88
2,高音中鼓,1.3,25.09,29.78
2,高音中鼓,6.51,18.71,29.71
2,高音中鼓,-1.44,15.56,23.0
2,高音中鼓,6.34,13.34,26.44
2,高音中鼓,7.43,15.86,22.71
2,高音中鼓,11.51,10.03,24.68
2,高音中鼓,16.63,9.27,19.57
2,高音中鼓,13.03,10.67,19.09
2,高音中鼓,20.06,7.68,18.71
2,高音中鼓,19.14,8.8,15.32
2,高音中鼓,14.42,4.53,13.87
2,高音中鼓,13.27,6.22,14.46
2,高音中鼓,14.17,2.4,12.75
2,高音中鼓,18.8,8.66,13.87
2,高音中鼓,12.9,4.13,12.06
2,高音中鼓,29.92,15.37,15.37
2,高音中鼓,13.22,6.07,15.37
2,高音中鼓,14.43,3.68,13.01
2,高音中鼓,15.17,0.49,12.68
2,高音中鼓,18.91,2.84,11.23
2,高音中鼓,16.48,1.02,11.85
2,高音中鼓,19.65,1.17,8.44
2,高音中鼓,16.82,-0.69,11.51
2,高音中鼓,14.5,-2.37,6.95
2,高音中鼓,30.05,6.68,9.94
2,高音中鼓,13.4,0.3,6.68
2,高音中鼓,17.2,-1.14,9.84
2,高音中鼓,16.34,-2.59,8.43
2,高音中鼓,21.61,0.17,9.37
2,高音中鼓,14.54,0.65,7.74
2,高音中鼓,20.26,3.16,11.17
2,高音中鼓,16.63,9.35,13.45
2,高音中鼓,9.55,12.78,18.17
2,高音中鼓,21.29,13.23,18.17
2,高音中鼓,20.88,11.56,17.36
2,高音中鼓,9.22,6.15,15.62
2,高音中鼓,9.23,9.32,15.08
2,高音中鼓,12.62,14.36,17.67
2,高音中鼓,7.58,10.72,18.92
2,高音中鼓,12.52,9.78,16.1
2,高音中鼓,13.38,14.01,19.5
2,高音中鼓,6.59,13.27,19.63
2,高音中鼓,11.0,14.94,20.83
2,高音中鼓,10.44,13.18,21.74
2,高音中鼓,6.58,14.42,21.0
2,高音中鼓,12.46,15.15,21.42
2,高音中鼓,5.19,15.43,21.42
2,高音中鼓,11.86,15.18,22.19
2,高音中鼓,4.06,13.73,21.47
2,高音中鼓,10.74,16.52,23.19
2,高音中鼓,26.52,24.84,24.84
2,高音中鼓,11.96,18.26,24.84
2,高音中鼓,14.16,19.05,24.39
2,高音中鼓,10.22,13.26,23.22
